" {""job"": {""1"": ""91.61""}, ""postgraduate"": {""1"": ""23.66""}, ""abroad"": {""1"": ""0.99""}}","{' ""珠三角地区""': ' ""73.05""', ' ""粤东地区""': ' ""4.71""', ' ""粤西地区""': ' ""4.17""', ' ""粤北地区""': ' ""3.85""', ' ""广东省外""': ' ""14.22""'}"," {""企业单位"": ""56.19"", ""医疗卫生单位"": ""35.64"", ""国家机关"": ""3.06"", ""中初教育单位"": ""2.16"", ""其他事业单位"": ""1.48"", ""高等教育单位"": ""1.14"", ""科研设计单位"": ""0.34""}"," {""德邦物流股份有限公司"": ""5"", ""国药控股股份有限公司"": ""9"", ""江苏恒瑞医药集团有限公司"": ""13"", ""中国平安保险（集团）股份有限公司"": ""3"", ""华润医药集团有限公司"": ""10"", ""广州医药集团有限公司"": ""20"", ""柳州市中医医院"": ""3"", ""河南中医药大学第一附属医院"": ""3"", ""东莞市中医院"": ""6"", ""中山市中医院"": ""14"", ""深圳市宝安区中医院"": ""20"", ""广东省第二中医院"": ""22"", ""深圳市中医院"": ""27"", ""佛山市中医院"": ""28"", ""广州中医药大学第一附属医院白云医院"": ""29"", ""广州医科大学附属中医医院"": ""35"", ""广东省第二人民医院"": ""41"", ""广州中医药大学第一附属医院"": ""44"", ""广东省中医院"": ""81""}",广州中医药大学,289
" {""job"": {""1"": ""99.40""}, ""postgraduate"": {""1"": ""10.40""}, ""abroad"": {""1"": ""4.30""}}","{' ""其他省市""': ' ""22.60""', ' ""江苏省""': ' ""5.40""', ' ""上海市""': ' ""72.00""'}"," {""中小企业"": ""33.00"", ""升学"": ""10.00"", ""中等、初等教育单位"": ""10.00"", ""出国"": ""0.40"", ""高等教育单位"": ""0.20"", ""基层党政机关"": ""0.10"", ""国有企业"": ""0.10"", ""待就业"": ""0.10"", ""其他"": ""46.10""}"," """"",上海体育大学,324
" {""job"": {""1"": ""97.87""}, ""postgraduate"": {""1"": ""13.18""}, ""abroad"": {""1"": ""2.16""}}","{' ""江西省""': ' ""0.28""', ' ""河北省""': ' ""0.28""', ' ""河南省""': ' ""0.39""', ' ""云南省""': ' ""0.42""', ' ""四川省""': ' ""0.42""', ' ""新疆维吾尔自治区""': ' ""0.45""', ' ""山西省""': ' ""0.45""', ' ""山东省""': ' ""0.51""', ' ""贵州省""': ' ""0.53""', ' ""安徽省""': ' ""0.56""', ' ""湖南省""': ' ""0.59""', ' ""福建省""': ' ""0.65""', ' ""北京市""': ' ""1.58""', ' ""广东省""': ' ""1.60""', ' ""陕西省""': ' ""2.65""', ' ""江苏省""': ' ""2.76""', ' ""上海市""': ' ""3.78""', ' ""浙江省""': ' ""82.10""'}"," {""企业单位"": ""68.71"", ""事业单位"": ""6.42"", ""党政机关、事业单位"": ""4.37"", ""灵活就业"": ""2.70"", ""基层单位"": ""0.40"", ""其他"": ""17.40""}"," {""浙江天圣控股集团有限公司"": ""0"", ""4大国有银行及民营银行"": ""0"", ""巨一集团有限公司"": ""0"", ""纳爱斯集团有限公司"": ""0"", ""中化二建集团有限公司"": ""0"", ""中新产业集团有限公司"": ""0"", ""宁波滕头集团"": ""0"", ""广博集团股份有限公司"": ""0"", ""杭州市地铁集团有限责任公司"": ""0"", ""宁波市轨道交通集团有限公司"": ""0"", ""浙江物产化工集团有限公司"": ""0"", ""浙江中南建设集团有限公司"": ""0"", ""宁波拓普集团股份有限公司"": ""0"", ""圣奥集团有限公司"": ""0"", ""上海华谊集团"": ""0"", ""杭州海康威视数字技术股份有限公司"": ""0"", ""凯丰集团有限公司"": ""0"", ""杭州金鱼电器集团有限公司"": ""0"", ""湖南永雄资产管理集团有限公司"": ""0"", ""中国移动通信集团浙江有限公司"": ""0"", ""徐州矿务集团有限公司"": ""0"", ""中国铁路上海局集团有限公司"": ""0"", ""宁波得力集团"": ""0"", ""四川华东电气集团有限公司"": ""0"", ""绿城房地产建设管理集团有限公司"": ""0"", ""宁波市风景园林设计研究院有限公司"": ""0"", ""新华人寿保险股份有限公司"": ""0"", ""浙江吉利控股集团有限公司"": ""0"", ""中国水利水电第十二工程局有限公司医院"": ""0""}",浙江农林大学,249
" {""job"": {""1"": ""83.07""}, ""postgraduate"": {""1"": ""16.98""}, ""abroad"": {""1"": ""0.90""}}","{' ""农村""': ' ""1.57""', ' ""乡镇""': ' ""5.86""', ' ""直辖市""': ' ""16.00""', ' ""地级市""': ' ""25.29""', ' ""省会城市""': ' ""25.62""', ' ""县城及县级市""': ' ""25.66""'}"," {""其他企业"": ""42.76"", ""农村建制村"": ""0.23"", ""部队"": ""0.38"", ""科研设计单位"": ""0.55"", ""医疗卫生单位"": ""0.66"", ""城镇社区"": ""1.33"", ""三资企业"": ""1.62"", ""高等教育单位"": ""2.08"", ""其他事业单位"": ""3.76"", ""机关"": ""4.97"", ""国有企业"": ""5.63"", ""中初教育单位"": ""36.03""}"," """"",河北师范大学,595
" {""job"": {""1"": ""92.02""}, ""postgraduate"": {""1"": ""6.26""}, ""abroad"": {""1"": ""0.12""}}","{' ""河南省""': ' ""30.43""', ' ""河南省外""': ' ""69.57""'}"," {""中、初教育单位"": ""35.19"", ""国有企业"": ""5.67"", ""高等教育单位"": ""3.33"", ""党政机关"": ""3.15"", ""三资企业"": ""2.29"", ""科研单位"": ""1.62"", ""医疔卫生单位"": ""1.08"", ""城镇社区"": ""0.72"", ""农村建制村"": ""0.27"", ""其他"": ""46.68""}"," """"",河南师范大学,833
" {""job"": {""1"": ""85.85""}, ""postgraduate"": {""1"": ""18.33""}, ""abroad"": {""1"": ""4.41""}}","{' ""四川省""': ' ""65.85""', ' ""湖南省""': ' ""1.02""', ' ""山西省""': ' ""1.02""', ' ""甘肃省""': ' ""1.02""', ' ""新疆维吾尔自治区""': ' ""1.18""', ' ""山东""': ' ""1.31""', ' ""江苏省""': ' ""1.41""', ' ""浙江省""': ' ""1.45""', ' ""河北省""': ' ""1.45""', ' ""湖北省""': ' ""1.66""', ' ""重庆市""': ' ""2.27""', ' ""上海市""': ' ""2.29""', ' ""北京市""': ' ""2.64""', ' ""广东省""': ' ""7.05""'}"," {""高等教育单位"": ""0.10"", ""其他企业"": ""67.67"", ""国有企业"": ""22.61"", ""三资企业"": ""4.36"", ""其他事业单位"": ""2.53"", ""机关"": ""1.39"", ""中初教育单位"": ""0.67"", ""科研设计单位"": ""0.29"", ""医疗卫生单位"": ""0.16"", ""其他"": ""0.12"", ""城镇社区"": ""0.08"", ""农村建制村"": ""0.02""}"," """"",成都理工大学,232
" {""job"": {""1"": ""72.78""}, ""postgraduate"": {""1"": ""15.37""}, ""abroad"": {""1"": ""4.00""}}","{' ""其他省市""': ' ""17.46""', ' ""四川省""': ' ""1.82""', ' ""河北省""': ' ""2.19""', ' ""上海市""': ' ""4.18""', ' ""江苏省""': ' ""4.76""', ' ""浙江省""': ' ""6.53""', ' ""广东省""': ' ""13.54""', ' ""北京市""': ' ""15.58""', ' ""天津市""': ' ""33.94""'}"," {""民营企业"": ""60.14"", ""国有企业"": ""22.24"", ""机关"": ""2.69"", ""其他事业单位"": ""2.58"", ""高等教育单位"": ""1.60"", ""三资企业"": ""9.72""}"," {""比亚迪股份有限公司"": ""46"", ""天津药明康德新药开发有限公司"": ""34"", ""明新孟诺卡（江苏）新材料有限公司"": ""33"", ""曙光信息产业股份有限公司"": ""31"", ""浙江宇视科技有限公司"": ""21"", ""中国联合网络通信有限公司天津市分公司"": ""20"", ""天津经纬恒润科技有限公司"": ""18"", ""中芯国际集成电路制造（天津）有限公司"": ""18"", ""国网天津市电力公司"": ""16"", ""北京学而思教育科技有限公司第一分公司"": ""16"", ""北京邦维高科特种纺织品有限责任公司"": ""16"", ""天津三星电机有限公司"": ""15"", ""麒麟软件有限公司"": ""14"", ""珠海格力电器股份有限公司"": ""14"", ""广州市格风服饰有限公司"": ""13"", ""泰康保险集团股份有限公司"": ""11"", ""北京联想云科技有限公司"": ""10"", ""中铁建工集团北方工程有限公司"": ""10"", ""上海德邦物流有限公司"": ""10"", ""北京京东尚科信息技术有限公司"": ""10""}",天津工业大学,80
" {""job"": {""1"": ""97.64""}, ""postgraduate"": {""1"": ""5.84""}, ""abroad"": {""1"": ""1.87""}}","{' ""华南地区""': ' ""0.94""', ' ""东北地区""': ' ""1.13""', ' ""华北地区""': ' ""1.23""', ' ""西北地区""': ' ""3.07""', ' ""华中地区""': ' ""4.23""', ' ""西南地区""': ' ""4.46""', ' ""华东地区""': ' ""84.94""'}"," {""中、初教育单位"": ""21.94"", ""国有企业"": ""7.11"", ""机关"": ""1.91"", ""三资企业"": ""1.61"", ""城镇社区"": ""0.22"", ""医疔卫生单位"": ""0.19"", ""部队单位"": ""0.15"", ""高等教育单位"": ""0.11"", ""农村建制村"": ""0.11"", ""其他"": ""66.65""}"," {""招商银行股份有限公司"": ""0"", ""内蒙古伊利实业集团股份有限公司"": ""0"", ""浙江正泰电器股份有限公司"": ""0"", ""中国平安保险（集团）股份有限公司"": ""0"", ""中国民生银行股份有限公司"": ""0"", ""华仪电气股份有限公司"": ""0"", ""中联重科股份有限公司"": ""0"", ""浙江大华技术股份有限公司"": ""0"", ""浙江龙盛集团股份有限公司"": ""0"", ""上海浦东发展银行股份有限公司"": ""0"", ""新华人寿保险股份有限公司"": ""0"", ""宁波银行股份有限公司"": ""0"", ""桐昆集团股份有限公司"": ""0"", ""苏州金螳螂建筑装饰股份有限公司"": ""0"", ""杭州海康威视数字技术股份有限公司"": ""0"", ""江苏中天科技股份有限公司"": ""0"", ""华夏银行股份有限公司"": ""0"", ""中威控股集团有限公司"": ""0"", ""诺基亚通信系统技术（北京）有限公司"": ""0"", ""上海浦发银行"": ""0"", ""中国太平洋保险集团"": ""0"", ""中国移动有限公司"": ""0"", ""中国石油化工股份有限公司"": ""0"", ""中国人寿保险股份有限公司"": ""0"", ""中国农业银行股份有限公司"": ""0"", ""中国联合网络通信"": ""0"", ""国家电网公司"": ""0"", ""中国建设银行股份有限公司"": ""0"", ""中国国际航空股份有限公司"": ""0"", ""中国银行股份有限公司"": ""0"", ""中国电信股份有限公司"": ""0"", ""万达集团"": ""0"", ""强生集团"": ""0"", ""联合利华"": ""0"", ""中国中信股份有限公司"": ""0"", ""中国中铁股份有限公司"": ""0"", ""中国银河证券股份有限公司"": ""0""}",温州大学,256
" {""job"": {""1"": ""99.54""}, ""postgraduate"": {""1"": ""5.41""}, ""abroad"": {""1"": ""13.87""}}","{' ""广东省外""': ' ""9.21""', ' ""广东省""': ' ""90.79""'}"," {""国有企业"": ""23.07"", ""三资企业"": ""17.41"", ""党政机关、部队"": ""5.95"", ""普教系统"": ""1.62"", ""基层"": ""1.12"", ""社会团体"": ""0.99"", ""自主创业"": ""0.94"", ""国（境）内外高等院校"": ""0.34"", ""医疔卫生单位"": ""0.10"", ""其他"": ""48.46""}"," {""中国银行"": ""169"", ""中国农业银行"": ""106"", ""中国工商银行"": ""74"", ""普华永道中天会计师事务所"": ""66"", ""汇丰银行控股公司"": ""56"", ""招商银行"": ""53"", ""安永华明会计师事务所"": ""49"", ""中国移动通信集团"": ""46"", ""美的集团有限公司"": ""37"", ""德勤华永会计师事务所"": ""29"", ""毕马威华振会计师事务所"": ""28"", ""中国建设银行"": ""28"", ""碧桂园控股有限公司"": ""25"", ""中国保利集团"": ""16"", ""宝洁公司"": ""15"", ""交通银行"": ""15"", ""中国人寿保险（集团）公司"": ""15"", ""中国邮政集团公司"": ""13"", ""上海普通发展银行股份有限公司"": ""13"", ""中国光大集团"": ""9"", ""腾讯控股有限公司"": ""9"", ""百事公司"": ""7"", ""中国电信集团公司"": ""7"", ""埃森哲"": ""6"", ""兴业银行"": ""4"", ""中国华润总公司"": ""4"", ""苹果公司"": ""3"", ""华为投资控股有限公司"": ""3"", ""新华人寿保险股份有限公司"": ""3"", ""任仕达控股公司"": ""3"", ""日本三井住友金融集团"": ""3"", ""索尼"": ""3"", ""伟创力公司"": ""2"", ""大众公司"": ""2"", ""普利司通"": ""2"", ""沃尔玛"": ""2"", ""荷兰皇家壳牌石油公司"": ""2"", ""三星电子"": ""2"", ""本田汽车"": ""2"", ""西门子"": ""2"", ""日立"": ""2"", ""日本永旺集团"": ""2"", ""联合利华"": ""2"", ""中国船舶工业集团公司"": ""2"", ""国际商业机器公司"": ""1"", ""微软"": ""1"", ""强生"": ""1"", ""雀巢公司"": ""1"", ""安盛"": ""1"", ""加拿大丰业银行"": ""1"", ""麦当劳"": ""1"", ""阿里巴巴集团"": ""1"", ""H&M 公司"": ""1"", ""索迪斯"": ""1"", ""苏宁云商集团"": ""1"", ""中国恒大集团"": ""1"", ""欧莱雅"": ""1"", ""卡夫亨氏公司"": ""1"", ""中国南方电网有限责任公司"": ""1"", ""松下"": ""1"", ""麦德龙"": ""1"", ""中粮集团有限公司"": ""1"", ""英特尔公司"": ""1"", ""东京海上日东火灾保险公司"": ""1"", ""电装公司"": ""1"", ""中国联合网络通信股份有限公司"": ""1"", ""中国民生银行"": ""1"", ""默沙东"": ""1"", ""绿地控股集团有限公司"": ""1"", ""甲骨文公司"": ""1"", ""中国能源建设集团有限公司"": ""1""}",广东外语外贸大学,290
" {""job"": {""1"": ""90.25""}, ""postgraduate"": {""1"": ""18.16""}, ""abroad"": {""1"": ""1.16""}}",{}," """""," """"",齐鲁工业大学,547
" {""job"": {""1"": ""99.54""}, ""postgraduate"": {""1"": ""28.38""}, ""abroad"": {""1"": ""0.00""}}","{' ""中部地区""': ' ""1.99""', ' ""西部地区""': ' ""5.30""', ' ""东部地区""': ' ""7.14""', ' ""北京市""': ' ""85.57""'}"," {""企业单位"": ""89.26"", ""事业单位"": ""5.73"", ""党政机关"": ""4.44"", ""北京基层"": ""0.50"", ""其他"": ""0.07""}"," {""中国工商银行"": ""72"", ""中国银行"": ""56"", ""中国建设银行"": ""34"", ""中国农业银行"": ""23"", ""招商银行"": ""23"", ""中国邮政储蓄银行"": ""19"", ""北京农村商业银行"": ""17"", ""北京银行"": ""9"", ""华夏银行"": ""9"", ""中国光大银行"": ""8""}",北京工商大学,570
" {""job"": {""1"": ""93.71""}, ""postgraduate"": {""1"": ""8.41""}, ""abroad"": {""1"": ""1.14""}}","{' ""广西壮族自治区外""': ' ""49.00""', ' ""广西壮族自治区""': ' ""51.00""'}"," {""中等、初等教育单位"": ""21.44"", ""国有企业"": ""7.73"", ""金融单位"": ""6.59"", ""事业单位"": ""5.30"", ""党政机关"": ""3.36"", ""基层单位"": ""2.46"", ""自主创业"": ""2.42"", ""高等教育单位"": ""0.33"", ""医疔卫生单位"": ""0.31"", ""其他"": ""50.06""}"," """"",广西师范大学,531
" {""job"": {""1"": ""93.58""}, ""postgraduate"": {""1"": ""36.73""}, ""abroad"": {""1"": ""1.32""}}","{' ""其他省市""': ' ""19.36""', ' ""四川省""': ' ""1.25""', ' ""山东省""': ' ""1.25""', ' ""北京市""': ' ""1.25""', ' ""湖南省""': ' ""5.63""', ' ""云南省""': ' ""5.63""', ' ""长三角地区""': ' ""27.50""', ' ""广东省""': ' ""38.13""'}"," {""医疔卫生单位"": ""39.26"", ""民营企业"": ""12.77"", ""党政机关"": ""6.20"", ""国有企业"": ""1.01"", ""金融单位"": ""0.94"", ""高等教育单位"": ""0.25"", ""中等、初等教育单位"": ""0.25"", ""部队单位"": ""0.06"", ""城镇社区"": ""0.06"", ""其他"": ""39.20""}"," """"",广西医科大学,530
" """"",{}," """""," """"",南通大学,787
" {""job"": {""1"": ""96.33""}, ""postgraduate"": {""1"": ""0.00""}, ""abroad"": {""1"": ""0.00""}}","{' ""其他省市""': ' ""9.08""', ' ""广东省""': ' ""2.98""', ' ""浙江省""': ' ""5.52""', ' ""上海市""': ' ""5.96""', ' ""江苏省""': ' ""6.02""', ' ""安徽省""': ' ""70.44""'}"," {""三资企业"": ""9.05"", ""国有企业"": ""7.48"", ""机关"": ""2.10"", ""中等教育单位"": ""0.67"", ""医疔卫生单位"": ""0.29"", ""其他"": ""80.41""}"," """"",安徽农业大学,70
" {""job"": {""1"": ""94.97""}, ""postgraduate"": {""1"": ""21.68""}, ""abroad"": {""1"": ""1.89""}}","{' ""山东省外""': ' ""25.79""', ' ""山东省""': ' ""74.21""'}"," {""非国有企业"": ""55.74"", ""事业单位"": ""11.32"", ""国有企业"": ""10.53"", ""党政机关"": ""2.54"", ""其他"": ""19.87""}"," """"",济南大学,71
" {""job"": {""1"": ""96.51""}, ""postgraduate"": {""1"": ""24.57""}, ""abroad"": {""1"": ""1.06""}}","{' ""吉林省""': ' ""39.14""', ' ""吉林省外""': ' ""60.86""'}"," {""国有企业"": ""7.76"", ""三资企业"": ""7.25"", ""机关"": ""3.92"", ""中、初教育单位"": ""0.93"", ""科研单位"": ""0.54"", ""医疔卫生单位"": ""0.54"", ""城镇社区"": ""0.35"", ""高等教育单位"": ""0.23"", ""农村建制村"": ""0.16"", ""其他"": ""78.32""}"," """"",吉林农业大学,384
" {""job"": {""1"": ""96.34""}, ""postgraduate"": {""1"": ""24.36""}, ""abroad"": {""1"": ""0.96""}}","{' ""舟山市""': ' ""0.64""', ' ""丽水市""': ' ""1.18""', ' ""衢州市""': ' ""1.27""', ' ""湖州市""': ' ""2.27""', ' ""嘉兴市""': ' ""3.63""', ' ""台州市""': ' ""4.08""', ' ""温州市""': ' ""4.45""', ' ""金华市""': ' ""5.72""', ' ""绍兴市""': ' ""6.53""', ' ""宁波市""': ' ""8.26""', ' ""浙江省外""': ' ""15.79""', ' ""杭州市""': ' ""46.18""'}"," {""民营企业"": ""49.55"", ""医疔卫生单位"": ""40.93"", ""国有企业"": ""3.90"", ""三资企业"": ""2.90"", ""其他"": ""2.72""}"," """"",浙江中医药大学,250
" {""job"": {""1"": ""94.04""}, ""postgraduate"": {""1"": ""15.18""}, ""abroad"": {""1"": ""2.85""}}","{' ""其他省市""': ' ""2.94""', ' ""内蒙古自治区""': ' ""0.02""', ' ""西藏自治区""': ' ""0.02""', ' ""吉林省""': ' ""0.07""', ' ""黑龙江省""': ' ""0.11""', ' ""云南省""': ' ""0.24""', ' ""天津市""': ' ""0.24""', ' ""山西省""': ' ""0.70""', ' ""辽宁省""': ' ""0.26""', ' ""新疆维吾尔自治区""': ' ""0.33""', ' ""海南省""': ' ""0.35""', ' ""重庆市""': ' ""0.35""', ' ""河北省""': ' ""0.39""', ' ""贵州省""': ' ""0.44""', ' ""江西省""': ' ""0.44""', ' ""陕西省""': ' ""0.44""', ' ""甘肃省""': ' ""0.48""', ' ""山东省""': ' ""0.59""', ' ""河南省""': ' ""0.83""', ' ""四川省""': ' ""1.00""', ' ""安徽省""': ' ""1.09""', ' ""湖南省""': ' ""1.11""', ' ""福建省""': ' ""1.81""', ' ""北京市""': ' ""2.33""', ' ""江苏省""': ' ""5.10""', ' ""上海市""': ' ""6.58""', ' ""浙江省""': ' ""7.95""', ' ""广东省""': ' ""16.75""', ' ""湖北省""': ' ""46.78""'}"," {""国有企业"": ""5.51"", ""三资企业"": ""4.90"", ""自主创业"": ""0.78"", ""自由职业"": ""0.76"", ""机关"": ""0.63"", ""中、初教育单位"": ""0.39"", ""医疔卫生单位"": ""0.13"", ""地方基层项目"": ""0.09"", ""部队单位"": ""0.09"", ""其他"": ""86.72""}"," """"",武汉纺织大学,432
" {""job"": {""1"": ""91.98""}, ""postgraduate"": {""1"": ""31.84""}, ""abroad"": {""1"": ""2.97""}}","{' ""东北地区""': ' ""1.41""', ' ""西北地区""': ' ""3.99""', ' ""中部地区""': ' ""3.28""', ' ""西南地区""': ' ""5.73""', ' ""泛渤海湾地区""': ' ""5.28""', ' ""泛长江三角洲地区""': ' ""58.18""', ' ""泛珠江三角洲地区""': ' ""22.12""'}"," {""国有企业"": ""21.93"", ""高等教育单位"": ""18.31"", ""三资企业"": ""7.54"", ""部队单位"": ""3.32"", ""科研单位"": ""0.43"", ""中、初教育单位"": ""0.24"", ""其他"": ""48.23""}"," """"",南昌航空大学,177
" {""job"": {""1"": ""81.47""}, ""postgraduate"": {""1"": ""36.16""}, ""abroad"": {""1"": ""0.37""}}","{' ""东北部地区""': ' ""1.02""', ' ""西部地区""': ' ""5.76""', ' ""东部地区""': ' ""36.02""', ' ""中部地区""': ' ""57.20""'}"," {""民营企业"": ""28.09"", ""国有企业"": ""16.45"", ""医疗卫生单位"": ""15.09"", ""其他企业"": ""13.34"", ""其他"": ""9.68"", ""党政机关"": ""4.35"", ""中初教育单位"": ""3.11"", ""三资企业"": ""3.07""}"," """"",河南科技大学,460
" {""job"": {""1"": ""96.80""}, ""postgraduate"": {""1"": ""6.40""}, ""abroad"": {""1"": ""0.51""}}","{' ""天津""': ' ""0.23""', ' ""河北""': ' ""0.28""', ' ""湖北""': ' ""0.42""', ' ""福建""': ' ""0.89""', ' ""河南""': ' ""0.94""', ' ""四川""': ' ""0.98""', ' ""安徽""': ' ""1.31""', ' ""北京""': ' ""1.92""', ' ""浙江""': ' ""2.71""', ' ""江苏""': ' ""3.09""', ' ""广东""': ' ""3.18""', ' ""其他地区""': ' ""13.13""', ' ""上海""': ' ""70.92""'}"," """""," """"",上海海洋大学,309
" {""job"": {""1"": ""94.10""}, ""postgraduate"": {""1"": ""28.00""}, ""abroad"": {""1"": ""0.00""}}","{' ""天津""': ' ""39.10""', ' ""北京""': ' ""8.50""', ' ""上海""': ' ""6.10""', ' ""江苏""': ' ""5.70""', ' ""甘肃""': ' ""4.60""'}"," {""民营企业/个体"": ""39.00"", ""政府机构/科研或其他事业单位"": ""36.00"", ""国有企业"": ""14.00"", ""中外合资/外资/独企"": ""9.00"", ""非政府或非营利组织（NGO等）"": ""2.00""}"," {""石药控股集团有限公司"": ""0"", ""天津易生源生物技术有限公司"": ""0"", ""珠海安生医药有限公司"": ""0"", ""北京福元医药股份有限公司"": ""0"", ""山东百诺医药股份有限公司"": ""0"", ""北京赛而生物药业有限公司"": ""0"", ""齐鲁制药有限公司"": ""0"", ""北京医百科技有限公司"": ""0"", ""北京华亘安邦科技有限公司"": ""0"", ""正大天晴药业集团股份有限公司"": ""0"", ""鲁南制药山东新时代药业有限公司"": ""0"", ""博诺康源（北京）药业科技有限公司"": ""0"", ""桂林三金药业股份有限公司"": ""0"", ""深圳市康哲药业有限公司"": ""0"", ""海南金源药业有限公司"": ""0""}",天津中医药大学,89
" {""job"": {""1"": ""93.47""}, ""postgraduate"": {""1"": ""0.20""}, ""abroad"": {""1"": ""85.56""}}","{' ""粤港澳大湾区""': ' ""5.04""', ' ""京津冀经济圈""': ' ""13.95""', ' ""长江经济带""': ' ""66.67""'}"," {""国有企业"": ""15.00"", ""民营企业"": ""68.00"", ""外资/合资企业 "": ""12.00"", ""自主创业"": ""5.00"", ""政府机关及事业单位"": ""5.68""}"," {""国家税务总局"": ""0"", ""国家电网有限公司"": ""0"", ""中国航天科技集团有限公司"": ""0"", ""中国移动通信集团有限公司"": ""0"", ""沃尔玛"": ""0"", ""小米集团"": ""0"", ""德勤"": ""0"", ""普华永道"": ""0"", ""毕马威"": ""0"", ""安永"": ""0"", ""中亿丰建设集团股份有限公司"": ""0"", ""蔚来集团"": ""0"", ""上海哔哩哔哩科技有限公司"": ""0"", ""路易威登（中国）"": ""0"", ""中国海洋石油集团有限公司"": ""0""}",西交利物浦大学,1343
" {""job"": {""1"": ""90.15""}, ""postgraduate"": {""1"": ""16.91""}, ""abroad"": {""1"": ""0.55""}}","{' ""东北地区""': ' ""0.40""', ' ""西北地区""': ' ""1.76""', ' ""西南地区""': ' ""2.40""', ' ""中部地区""': ' ""3.08""', ' ""泛渤海湾地区""': ' ""6.46""', ' ""泛珠江三角洲地区""': ' ""28.30""', ' ""泛长江三角洲地区""': ' ""57.60""'}"," {""国有企业"": ""18.12"", ""三资企业"": ""26.53"", ""机关"": ""0.68"", ""中、初教育单位"": ""0.21"", ""医疔卫生单位"": ""0.09"", ""城镇社区"": ""0.06"", ""部队单位"": ""0.04"", ""高等教育单位"": ""0.02"", ""其他"": ""54.25""}"," """"",江西理工大学,165
" {""job"": {""1"": ""92.44""}, ""postgraduate"": {""1"": ""26.86""}, ""abroad"": {""1"": ""0.82""}}","{' ""其他省市""': ' ""15.00""', ' ""山东省""': ' ""85.00""'}"," {""非国有企业"": ""45.09"", ""事业单位"": ""9.78"", ""国有企业"": ""3.75"", ""党政机关"": ""3.87"", ""其他"": ""37.51""}"," """"",曲阜师范大学,510
" """"",{}," """""," """"",深圳北理莫斯科大学,3251
" {""job"": {""1"": ""78.88""}, ""postgraduate"": {""1"": ""19.84""}, ""abroad"": {""1"": ""1.30""}}","{' ""其他省市""': ' ""63.60""', ' ""陕西省""': ' ""36.40""'}"," {""民营企业、个体经营"": ""45.00"", ""国有企业"": ""43.00"", ""中外合资/外资/独资"": ""6.00"", ""党政机关、事业单位"": ""6.00""}"," """"",西安科技大学,352
